season,player_id,player_name,team_id,team_name,conference,position,games,starts,dropbacks,pass_attempts,sacks_taken,pressures_faced,completions,pass_yards,pass_td,interceptions,sacks_yards_lost,air_yards,yac,completion_pct,yards_per_att,adj_yards_per_att,yards_per_dropback,td_rate,int_rate,air_yards_per_att,yac_per_comp,pressure_rate,sack_rate,epa_total_pass,epa_per_dropback,ppa_total_pass,ppa_per_dropback,success_rate,explosive_pass_rate,cfbd_player_id,pff_player_game_count,pff_accuracy_percent,pff_aimed_passes,pff_attempts,pff_avg_depth_of_target,pff_avg_time_to_throw,pff_bats,pff_big_time_throws,pff_btt_rate,pff_completion_percent,pff_completions,pff_def_gen_pressures,pff_drop_rate,pff_dropbacks,pff_drops,pff_first_downs,pff_grades_hands_fumble,pff_grades_offense,pff_grades_pass,pff_grades_run,pff_hit_as_threw,pff_interceptions,pff_passing_snaps,pff_penalties,pff_declined_penalties,pff_pressure_to_sack_rate,pff_qb_rating,pff_sack_percent,pff_sacks,pff_scrambles,pff_spikes,pff_thrown_aways,pff_touchdowns,pff_turnover_worthy_plays,pff_twp_rate,pff_yards,pff_ypa
2019,4034948,Feleipe Franks,57,Florida,SEC,QB,,,81.0,73,3.0,,53.0,628,5.0,3.0,12.0,,,0.726027397260274,8.602739726027398,8.123287671232877,8.263157894736842,0.0684931506849315,0.0410958904109589,,,,0.0394736842105263,79.45038975312046,1.0453998651726375,41.54937647172533,0.5467023219963858,0.6712328767123288,0.1095890410958904,4034948,3.0,83.6,67.0,71.0,6.9,3.03,0.0,2.0,2.6,76.1,54.0,29.0,3.6,81.0,2.0,30.0,55.8,61.8,66.4,50.7,0.0,3.0,88.0,0.0,0.0,10.3,112.3,3.7,3.0,7.0,0.0,4.0,5.0,2.0,2.3,698.0,9.8
2019,4034952,Lamical Perine,57,Florida,SEC,RB,,,1.0,2,0.0,,1.0,1,1.0,0.0,0.0,,,0.5,0.5,10.5,0.5,0.5,0.0,,,,0.0,3.4357267169854167,1.7178633584927083,1.931052747205976,0.965526373602988,0.5,0.0,4034952,1.0,0.0,1.0,1.0,11.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,89.7,75.4,72.6,76.3,0.0,0.0,1.0,1.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4035003,Jacob Eason,264,Washington,Pac-12,QB,,,436.0,424,17.0,,257.0,2766,25.0,9.0,147.0,,,0.6061320754716981,6.523584905660377,6.747641509433962,6.272108843537415,0.0589622641509434,0.0212264150943396,,,,0.0385487528344671,235.98424714389463,0.5351116715281058,122.67624565063518,0.2781774277792181,0.5070754716981132,0.1132075471698113,4035003,13.0,74.9,390.0,407.0,9.3,2.63,3.0,23.0,5.4,64.1,261.0,116.0,10.6,436.0,31.0,145.0,61.1,84.3,81.4,69.8,0.0,8.0,455.0,3.0,0.0,19.0,98.3,5.0,22.0,7.0,1.0,13.0,23.0,12.0,2.6,3143.0,7.7
2019,4035051,Gunnar Hoak,194,Ohio State,Big Ten,QB,,,8.0,8,2.0,,6.0,118,1.0,0.0,11.0,,,0.75,14.75,17.25,11.8,0.125,0.0,,,,0.2,12.130378461976292,1.2130378461976292,11.924673637350663,1.1924673637350665,0.75,0.25,4035051,4.0,100.0,6.0,6.0,4.3,2.1,0.0,0.0,0.0,100.0,6.0,3.0,0.0,8.0,0.0,4.0,18.8,51.8,58.8,48.9,0.0,0.0,8.0,0.0,0.0,66.7,158.3,25.0,2.0,0.0,0.0,0.0,1.0,1.0,12.5,104.0,17.3
2019,4035100,Micah Wilson,142,Missouri,SEC,WR,,,1.0,1,0.0,,1.0,15,1.0,0.0,0.0,,,1.0,15.0,35.0,15.0,1.0,0.0,,,,0.0,5.164220838176107,5.164220838176107,2.826560600012508,2.826560600012508,1.0,0.0,4035100,1.0,100.0,1.0,1.0,15.0,3.2,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,60.3,67.9,73.1,,0.0,0.0,1.0,0.0,0.0,,158.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0
2019,4035167,Jarrett Guarantano,2633,Tennessee,SEC,QB,,,297.0,268,12.0,,149.0,1959,15.0,7.0,92.0,,,0.5559701492537313,7.309701492537314,7.253731343283582,6.996428571428571,0.0559701492537313,0.0261194029850746,,,,0.0428571428571428,153.84529555927574,0.5494474841402704,80.18802438622414,0.2863858013793719,0.4850746268656716,0.1343283582089552,4035167,13.0,67.3,245.0,258.0,11.3,2.9,7.0,13.0,4.7,58.9,152.0,101.0,7.9,297.0,13.0,102.0,51.6,68.6,69.6,54.0,2.0,8.0,317.0,2.0,0.0,14.9,93.8,5.1,15.0,23.0,0.0,4.0,16.0,9.0,2.8,2158.0,8.4
2019,4035221,Quartney Davis,245,Texas A&M,SEC,WR,,,1.0,1,0.0,,1.0,27,1.0,0.0,0.0,,,1.0,27.0,47.0,27.0,1.0,0.0,,,,0.0,5.544477776786716,5.544477776786716,2.792479188480954,2.792479188480954,1.0,1.0,4035221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035225,Nick Starkel,8,Arkansas,SEC,QB,,,184.0,181,2.0,,97.0,1027,7.0,8.0,13.0,,,0.5359116022099447,5.674033149171271,4.458563535911602,5.612021857923497,0.0386740331491712,0.0441988950276243,,,,0.0109289617486338,74.04794612382813,0.40463358537611,32.318120762563964,0.176601752800896,0.4751381215469613,0.0939226519337016,4035225,8.0,64.1,170.0,180.0,10.2,2.29,6.0,7.0,3.7,53.3,96.0,59.0,11.9,184.0,13.0,57.0,75.0,56.5,57.6,42.3,1.0,10.0,194.0,0.0,0.0,5.1,63.0,1.6,3.0,1.0,1.0,2.0,7.0,11.0,5.7,1152.0,6.4
2019,4035277,Kalija Lipscomb,238,Vanderbilt,SEC,WR,,,1.0,1,0.0,,1.0,18,1.0,0.0,0.0,,,1.0,18.0,38.0,18.0,1.0,0.0,,,,0.0,5.753213388631249,5.753213388631249,3.1060203335870806,3.1060203335870806,1.0,0.0,4035277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035278,Sam Loy,8,Arkansas,SEC,P,,,1.0,1,0.0,,0.0,-2,0.0,1.0,0.0,,,0.0,-2.0,-47.0,-2.0,0.0,1.0,,,,0.0,3.4945217303277345,3.4945217303277345,0.0598772695759066,0.0598772695759066,1.0,0.0,4035278,1.0,0.0,1.0,1.0,-4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,60.3,44.9,31.4,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
2019,4035285,Deuce Wallace,238,Vanderbilt,SEC,QB,,,114.0,108,7.0,,43.0,239,0.0,4.0,48.0,,,0.3981481481481481,2.212962962962963,0.5462962962962963,2.0782608695652174,0.0,0.037037037037037,,,,0.0608695652173913,-14.278447991849884,-0.1241604173204337,-31.110422256293617,-0.2705254109242923,0.287037037037037,0.0,4035285,8.0,55.8,86.0,102.0,9.6,2.62,8.0,1.0,0.9,42.2,43.0,34.0,10.4,114.0,5.0,21.0,56.1,28.6,28.5,53.6,1.0,4.0,118.0,0.0,0.0,23.5,33.4,7.0,8.0,4.0,0.0,7.0,0.0,7.0,5.9,307.0,3.0
2019,4035292,Shea Patterson,130,Michigan,Big Ten,QB,,,431.0,399,18.0,,210.0,2801,19.0,8.0,190.0,,,0.5263157894736842,7.020050125313284,7.0701754385964914,6.7170263788968825,0.0476190476190476,0.0200501253132832,,,,0.0431654676258992,188.12918117727327,0.4511491155330294,99.64590316647347,0.2389590003992169,0.4761904761904761,0.12531328320802,4035292,13.0,65.3,363.0,384.0,10.9,2.77,5.0,20.0,4.8,55.2,212.0,116.0,10.5,431.0,25.0,145.0,24.0,72.7,75.4,48.1,2.0,8.0,465.0,3.0,0.0,19.0,92.6,5.1,22.0,21.0,2.0,12.0,23.0,19.0,4.1,3058.0,8.0
2019,4035312,Anthony Brown,103,Boston College,ACC,QB,,,145.0,135,2.0,,78.0,1128,7.0,2.0,12.0,,,0.5777777777777777,8.355555555555556,8.725925925925926,8.233576642335766,0.0518518518518518,0.0148148148148148,,,,0.0145985401459854,100.9829400294132,0.7371017520395123,72.46116986162758,0.5289136486250189,0.5037037037037037,0.1259259259259259,4035312,6.0,65.7,134.0,139.0,9.9,2.76,1.0,11.0,7.6,58.3,81.0,33.0,8.0,145.0,7.0,53.0,66.4,65.7,57.5,74.9,1.0,2.0,150.0,1.0,0.0,6.1,103.7,1.4,2.0,4.0,1.0,2.0,9.0,12.0,8.0,1250.0,9.0
2019,4035319,Kobay White,103,Boston College,ACC,WR,,,2.0,2,0.0,,1.0,13,1.0,1.0,0.0,,,0.5,6.5,-6.0,6.5,0.5,0.5,,,,0.0,1.6806892678237837,0.8403446339118918,-1.668261125762768,-0.834130562881384,0.5,0.0,4035319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035390,Jared Atkinson,239,Baylor,Big 12,WR,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.6999999999999997,-0.6999999999999997,-0.6351269961541294,-0.6351269961541294,0.0,0.0,4035390,1.0,,0.0,1.0,,5.6,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,66.9,57.8,60.0,,0.0,0.0,1.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,4035403,Denzel Mims,239,Baylor,Big 12,WR,,,3.0,3,0.0,,3.0,63,3.0,0.0,0.0,,,1.0,21.0,41.0,21.0,1.0,0.0,,,,0.0,14.824220838176108,4.941406946058702,7.919918905176214,2.639972968392071,1.0,0.6666666666666666,4035403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035409,Zach Smith,202,Tulsa,American Athletic,QB,,,496.0,463,35.0,,243.0,2990,21.0,9.0,221.0,,,0.5248380129589633,6.457883369330453,6.490280777537797,6.004016064257028,0.0453563714902807,0.019438444924406,,,,0.0702811244979919,227.68987777870407,0.4572085899170764,114.17840967112632,0.2292739150022617,0.488120950323974,0.0993520518358531,4035409,12.0,70.7,403.0,430.0,10.3,2.57,11.0,18.0,4.0,57.2,246.0,175.0,13.7,496.0,39.0,140.0,25.4,67.8,70.9,38.4,10.0,9.0,521.0,4.0,1.0,24.0,87.5,8.5,42.0,24.0,0.0,6.0,19.0,24.0,4.6,3279.0,7.6
2019,4035524,Deshaunte Jones,66,Iowa State,Big 12,WR,,,4.0,2,1.0,,0.0,-3,0.0,0.0,3.0,,,0.0,-1.5,-1.5,-1.0,0.0,0.0,,,,0.3333333333333333,-1.8270458511351988,-0.609015283711733,-2.8831359488717667,-0.9610453162905888,0.0,0.0,4035524,2.0,50.0,2.0,2.0,31.0,4.73,0.0,1.0,50.0,50.0,1.0,2.0,0.0,4.0,0.0,1.0,80.0,78.9,72.6,55.4,0.0,0.0,4.0,1.0,0.0,50.0,135.4,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,25.5
2019,4035584,Cole Kelley,2545,SE Louisiana,Southland,QB,,,1.0,1,0.0,,0.0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,-0.7000000000000006,-0.7000000000000006,-0.6013143962559822,-0.6013143962559822,0.0,0.0,4035584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035588,Jack Lindsey,8,Arkansas,SEC,QB,,,32.0,30,0.0,,13.0,126,3.0,0.0,0.0,,,0.4333333333333333,4.2,6.2,4.2,0.1,0.0,,,,0.0,9.012748156436173,0.3004249385478724,-1.3575204732926858,-0.0452506824430895,0.3,0.0333333333333333,4035588,2.0,58.6,29.0,31.0,12.2,3.14,0.0,1.0,2.8,41.9,13.0,15.0,23.5,32.0,4.0,7.0,72.1,73.9,68.6,71.8,1.0,0.0,37.0,0.0,0.0,0.0,86.2,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,126.0,4.1
2019,4035593,Cheyenne O'Grady,8,Arkansas,SEC,TE,,,2.0,2,0.0,,2.0,53,2.0,0.0,0.0,,,1.0,26.5,46.5,26.5,1.0,0.0,,,,0.0,11.22939637408406,5.614698187042031,6.153285039800133,3.0766425199000667,1.0,0.5,4035593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035603,Malik Henry,2440,Nevada,Mountain West,QB,,,89.0,78,3.0,,39.0,507,1.0,3.0,13.0,,,0.5,6.5,5.0256410256410255,6.25925925925926,0.0128205128205128,0.0384615384615384,,,,0.037037037037037,27.993260613338723,0.3455958100412188,9.368484372052626,0.1156603008895385,0.4615384615384615,0.1153846153846153,4035603,3.0,63.0,73.0,78.0,10.6,2.66,2.0,9.0,10.6,53.8,42.0,32.0,8.7,89.0,4.0,25.0,25.1,61.4,64.8,50.9,0.0,4.0,96.0,2.0,0.0,15.6,61.5,5.6,5.0,5.0,0.0,3.0,1.0,8.0,8.3,593.0,7.6
2019,4035633,Aidan Smith,77,Northwestern,Big Ten,QB,,,198.0,177,9.0,,83.0,635,4.0,8.0,45.0,,,0.4689265536723164,3.5875706214689265,2.005649717514124,3.413978494623656,0.0225988700564971,0.0451977401129943,,,,0.0483870967741935,30.64203740002145,0.1647421365592551,-12.477549253743364,-0.0670835981384051,0.4124293785310734,0.0451977401129943,4035633,8.0,61.0,159.0,169.0,7.8,2.59,8.0,4.0,2.2,49.7,84.0,53.0,13.4,198.0,13.0,47.0,39.9,50.6,49.1,56.6,2.0,9.0,211.0,2.0,0.0,22.6,45.6,6.1,12.0,16.0,0.0,0.0,3.0,10.0,4.7,747.0,4.4
2019,4035671,Tyler Huntley,254,Utah,Pac-12,QB,,,370.0,285,10.0,,199.0,2719,16.0,2.0,96.0,,,0.6982456140350877,9.540350877192983,10.347368421052632,9.216949152542371,0.0561403508771929,0.0070175438596491,,,,0.0338983050847457,252.98532689564524,0.857577379307272,164.51589503686094,0.5576810001249524,0.6140350877192983,0.1578947368421052,4035671,14.0,82.6,288.0,300.0,9.1,3.07,5.0,18.0,5.7,72.3,217.0,153.0,8.8,370.0,21.0,136.0,74.2,90.0,89.0,70.1,1.0,4.0,392.0,4.0,0.0,16.3,120.2,6.8,25.0,44.0,0.0,6.0,19.0,6.0,1.5,3048.0,10.2
2019,4035687,Michael Pittman Jr.,30,USC,Pac-12,WR,,,3.0,3,0.0,,3.0,82,3.0,0.0,0.0,,,1.0,27.33333333333333,47.333333333333336,27.33333333333333,1.0,0.0,,,,0.0,16.71033593083368,5.57011197694456,10.76633547381984,3.58877849127328,1.0,0.3333333333333333,4035687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035691,Matt Fink,30,USC,Pac-12,QB,,,93.0,89,3.0,,56.0,464,4.0,5.0,35.0,,,0.6292134831460674,5.213483146067416,3.5842696629213484,5.043478260869565,0.0449438202247191,0.0561797752808988,,,,0.0326086956521739,30.407965888300858,0.3305213683510963,8.58099738052958,0.0932717106579302,0.5280898876404494,0.0786516853932584,4035691,5.0,73.5,83.0,88.0,10.0,2.6,0.0,5.0,5.4,65.9,58.0,24.0,4.9,93.0,3.0,26.0,57.5,50.8,55.6,47.9,1.0,5.0,97.0,3.0,0.0,16.7,79.2,4.3,4.0,1.0,0.0,4.0,4.0,7.0,7.2,648.0,7.4
2019,4035692,Tyler Vaughns,30,USC,Pac-12,WR,,,1.0,1,0.0,,1.0,49,1.0,0.0,0.0,,,1.0,49.0,69.0,49.0,1.0,0.0,,,,0.0,6.93,6.93,3.762330551637248,3.762330551637248,1.0,1.0,4035692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035703,Cary Angeline,152,NC State,ACC,TE,,,1.0,1,0.0,,1.0,4,1.0,0.0,0.0,,,1.0,4.0,24.0,4.0,1.0,0.0,,,,0.0,3.770388375672157,3.770388375672157,2.3338902404479605,2.3338902404479605,1.0,0.0,4035703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035765,Kare Lyles,79,Southern Illinois,MVFC,QB,,,33.0,32,1.0,,19.0,259,2.0,1.0,6.0,,,0.59375,8.09375,7.9375,7.848484848484849,0.0625,0.03125,,,,0.0303030303030303,13.492190909401346,0.408854269981859,4.00174725312323,0.1212650682764615,0.5,0.15625,4035765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035793,Quintez Cephus,275,Wisconsin,Big Ten,WR,,,1.0,1,0.0,,1.0,47,1.0,0.0,0.0,,,1.0,47.0,67.0,47.0,1.0,0.0,,,,0.0,6.789999999999999,6.789999999999999,3.61320224126643,3.61320224126643,1.0,1.0,4035793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035823,Devon Modster,25,California,Pac-12,QB,,,154.0,138,16.0,,61.0,479,5.0,5.0,92.0,,,0.4420289855072464,3.471014492753623,2.565217391304348,3.1103896103896105,0.036231884057971,0.036231884057971,,,,0.1038961038961039,45.6284755099027,0.2962888020123552,-2.897579268350313,-0.0188154497944825,0.3985507246376811,0.0652173913043478,4035823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035826,Demetric Felton,26,UCLA,Pac-12,RB,,,3.0,3,0.0,,3.0,178,3.0,0.0,0.0,,,1.0,59.333333333333336,79.33333333333333,59.333333333333336,1.0,0.0,,,,0.0,24.974220838176105,8.324740279392035,16.76455968288052,5.588186560960174,1.0,0.6666666666666666,4035826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035854,Collin Moore,25,California,Pac-12,TE,,,1.0,1,0.0,,1.0,4,1.0,0.0,0.0,,,1.0,4.0,24.0,4.0,1.0,0.0,,,,0.0,3.070388375672157,3.070388375672157,1.688190518713975,1.688190518713975,1.0,0.0,4035854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035894,Tyriek Starks,2504,Prairie View A&M,SWAC,QB,,,14.0,12,2.0,,3.0,64,1.0,1.0,9.0,,,0.25,5.333333333333333,3.25,4.571428571428571,0.0833333333333333,0.0833333333333333,,,,0.1428571428571428,7.257040687219854,0.5183600490871324,2.517514965422232,0.1798224975301594,0.3333333333333333,0.0833333333333333,4035894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4035995,Jawon Pass,97,Louisville,ACC,QB,,,57.0,49,4.0,,23.0,297,3.0,1.0,28.0,,,0.4693877551020408,6.061224489795919,6.36734693877551,5.60377358490566,0.0612244897959183,0.0204081632653061,,,,0.0754716981132075,22.141881144626367,0.4177713423514409,10.857722102516403,0.2048626811795547,0.4489795918367347,0.0816326530612244,4035995,2.0,65.9,44.0,47.0,7.7,2.45,0.0,2.0,4.1,51.1,24.0,22.0,17.2,57.0,5.0,21.0,23.5,60.6,63.6,56.5,0.0,1.0,59.0,1.0,0.0,18.2,93.4,7.0,4.0,6.0,0.0,3.0,4.0,1.0,1.7,330.0,7.0
2019,4035996,Seth Dawkins,97,Louisville,ACC,WR,,,1.0,1,0.0,,1.0,55,1.0,0.0,0.0,,,1.0,55.0,75.0,55.0,1.0,0.0,,,,0.0,8.20034867619685,8.20034867619685,5.693927130124614,5.693927130124614,1.0,1.0,4035996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036026,Dez Fitzpatrick,97,Louisville,ACC,WR,,,1.0,1,0.0,,1.0,5,1.0,0.0,0.0,,,1.0,5.0,25.0,5.0,1.0,0.0,,,,0.0,5.404477776786716,5.404477776786716,3.052592157810592,3.052592157810592,1.0,0.0,4036026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036055,Maurice Ffrench,221,Pittsburgh,ACC,WR,,,1.0,1,0.0,,1.0,14,1.0,0.0,0.0,,,1.0,14.0,34.0,14.0,1.0,0.0,,,,0.0,4.48,4.48,2.548283175179081,2.548283175179081,1.0,0.0,4036055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036065,Thomas MacVittie,2305,Kansas,Big 12,QB,,,1.0,1,0.0,,0.0,-5,0.0,1.0,0.0,,,0.0,-5.0,-50.0,-5.0,0.0,1.0,,,,0.0,0.4062114910370669,0.4062114910370669,-3.076632796107061,-3.076632796107061,1.0,0.0,4036065,1.0,0.0,1.0,1.0,9.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,60.3,25.2,28.6,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
2019,4036066,Aaron Mathews,221,Pittsburgh,ACC,WR,,,2.0,1,0.0,,1.0,43,1.0,0.0,0.0,,,1.0,43.0,63.0,43.0,1.0,0.0,,,,0.0,6.51,6.51,3.3523700879308542,3.3523700879308542,1.0,1.0,4036066,2.0,100.0,1.0,1.0,4.0,2.45,0.0,0.0,0.0,100.0,1.0,1.0,0.0,2.0,0.0,1.0,69.3,60.2,68.0,,0.0,0.0,2.0,1.0,0.0,100.0,118.8,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
2019,4036149,Nate Stanley,2294,Iowa,Big Ten,QB,,,438.0,420,18.0,,236.0,2638,17.0,7.0,220.0,,,0.5619047619047619,6.280952380952381,6.34047619047619,6.0228310502283104,0.0404761904761904,0.0166666666666666,,,,0.0410958904109589,174.13388946927026,0.3975659576923978,97.41719833364265,0.2224136948256681,0.4785714285714286,0.1166666666666666,4036149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036189,Thaddeus Moss,99,LSU,SEC,TE,,,1.0,1,0.0,,1.0,8,1.0,0.0,0.0,,,1.0,8.0,28.0,8.0,1.0,0.0,,,,0.0,4.579396374084063,4.579396374084063,2.676770954733065,2.676770954733065,1.0,0.0,4036189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036210,Tyrrell Pigrome,120,Maryland,Big Ten,QB,,,146.0,125,9.0,,66.0,473,5.0,6.0,75.0,,,0.528,3.784,2.424,3.529850746268657,0.04,0.048,,,,0.0671641791044776,17.33093428414065,0.1293353304786615,-18.640063873500196,-0.1391049542798521,0.416,0.072,4036210,10.0,66.4,110.0,119.0,8.3,2.79,2.0,8.0,6.2,57.1,68.0,56.0,6.8,146.0,5.0,33.0,51.2,58.6,57.3,60.8,0.0,6.0,156.0,2.0,0.0,16.1,62.4,6.2,9.0,14.0,0.0,7.0,3.0,4.0,2.6,723.0,6.1
2019,4036262,Brandon Peters,356,Illinois,Big Ten,QB,,,325.0,292,20.0,,150.0,1565,19.0,6.0,167.0,,,0.5136986301369864,5.359589041095891,5.736301369863014,5.016025641025641,0.0650684931506849,0.0205479452054794,,,,0.0641025641025641,97.15322270842547,0.3113885343218765,56.1712613972152,0.1800360942218435,0.4212328767123288,0.0890410958904109,4036262,11.0,67.5,249.0,277.0,9.6,2.73,9.0,17.0,5.8,54.5,151.0,105.0,10.1,325.0,17.0,100.0,29.0,66.3,67.6,56.6,5.0,8.0,342.0,4.0,0.0,21.0,85.3,6.8,22.0,24.0,1.0,13.0,18.0,19.0,5.6,1871.0,6.8
2019,4036275,Sean McKeon,130,Michigan,Big Ten,TE,,,1.0,1,0.0,,1.0,6,1.0,0.0,0.0,,,1.0,6.0,26.0,6.0,1.0,0.0,,,,0.0,3.513213388631248,3.513213388631248,2.052489771065277,2.052489771065277,1.0,0.0,4036275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036357,Collin Hill,36,Colorado State,Mountain West,QB,,,110.0,100,2.0,,65.0,737,5.0,2.0,18.0,,,0.65,7.37,7.47,7.225490196078431,0.05,0.02,,,,0.0196078431372549,56.42227728904173,0.553159581265115,37.65248358652153,0.3691419959462895,0.57,0.06,4036357,3.0,74.0,96.0,101.0,7.7,2.53,0.0,5.0,4.8,67.3,68.0,32.0,4.2,110.0,3.0,38.0,55.1,62.8,61.6,60.7,1.0,2.0,114.0,0.0,0.0,9.4,110.9,2.7,3.0,5.0,0.0,4.0,8.0,3.0,2.6,837.0,8.3
2019,4036378,Jordan Love,328,Utah State,Mountain West,QB,,,524.0,490,15.0,,292.0,3052,23.0,16.0,92.0,,,0.5959183673469388,6.228571428571429,5.697959183673469,6.043564356435644,0.046938775510204,0.0326530612244898,,,,0.0297029702970297,214.4493948147092,0.4246522669598201,98.39896455473584,0.1948494347618531,0.4693877551020408,0.0959183673469387,4036378,13.0,70.6,452.0,474.0,9.9,2.72,5.0,32.0,6.4,62.0,294.0,145.0,7.8,524.0,25.0,156.0,32.3,75.3,76.8,52.6,8.0,17.0,550.0,1.0,0.0,15.9,82.8,4.4,23.0,27.0,0.0,9.0,20.0,26.0,4.7,3405.0,7.2
2019,4036419,Skylar Thompson,2306,Kansas State,Big 12,QB,,,326.0,309,17.0,,170.0,2067,10.0,5.0,106.0,,,0.5501618122977346,6.689320388349515,6.608414239482201,6.340490797546012,0.0323624595469255,0.0161812297734627,,,,0.0521472392638036,155.15544861497017,0.4759369589416263,103.87260995258514,0.3186276378913654,0.5080906148867314,0.1035598705501618,4036419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4036427,Jacob Huesman,2026,App State,Sun Belt,QB,,,7.0,7,0.0,,5.0,92,2.0,0.0,0.0,,,0.7142857142857143,13.142857142857142,18.857142857142858,13.142857142857142,0.2857142857142857,0.0,,,,0.0,13.820660762239532,1.9743801088913615,9.68062292168798,1.3829461316697114,0.4285714285714285,0.1428571428571428,4036427,5.0,71.4,7.0,7.0,8.7,2.36,0.0,0.0,0.0,71.4,5.0,1.0,0.0,7.0,0.0,3.0,67.1,51.9,48.6,59.6,0.0,0.0,7.0,0.0,0.0,0.0,153.3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.3,92.0,13.1
2019,4036429,Zac Thomas,2026,App State,Sun Belt,QB,,,410.0,354,14.0,,213.0,2444,26.0,6.0,91.0,,,0.6016949152542372,6.903954802259887,7.610169491525424,6.641304347826087,0.0734463276836158,0.0169491525423728,,,,0.0380434782608695,221.24717117660708,0.6012151390668671,127.61343078012496,0.3467756271199048,0.5169491525423728,0.1016949152542373,4036429,14.0,72.0,339.0,360.0,10.0,2.54,10.0,16.0,4.3,62.5,225.0,108.0,7.8,410.0,19.0,143.0,82.9,72.2,66.8,75.7,4.0,6.0,427.0,3.0,0.0,15.7,104.6,4.1,17.0,31.0,0.0,7.0,28.0,19.0,4.4,2716.0,7.5
2019,4036431,Darrynton Evans,2026,App State,Sun Belt,RB,,,1.0,2,0.0,,2.0,-13,0.0,0.0,0.0,,,1.0,-6.5,-6.5,-6.5,0.0,0.0,,,,0.0,-2.725721798235213,-1.3628608991176068,1.305780675653958,0.652890337826979,0.5,0.0,4036431,1.0,100.0,1.0,1.0,-4.0,0.4,0.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,91.9,78.8,60.4,78.2,0.0,0.0,1.0,0.0,0.0,,118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
